id,date,Team,PlayerID,name,age,OVA,POT,BOV,BP,GROWTH,ATTACHING,CROSSING,FINISHING,HEADING_ACCURACY,SHORT_PASSING,Volleys,TotalSkill,Dribbing,Curve,FkAccuracy,LONG_PASSING,BallControl,TotalMovement,Acceleration,SprintSpeed,Agility,Reactions,Balance,TotalPower,ShotPower,Jumping,Stamina,Strength,LongShots,TotalMentary,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DEFENDING,Marking,StandingStackle,SlidingTackle,GOALKEEPING,GKDriving,GKHandling,GKKicking,GKPositioning,GKReflexes,TotalStats,BaseStats,AttackingWorkRate,DefensiveWorkRate,Pac,SHO,Pas,Dri,DEF,PHY,firstName,lastName
1163,2017-08-01,Hull City,182168, A. Ranocchia,28,75,76,74,CB,1,231,45,22,75,65,24,254,58,30,34,65,67,246,52,54,48,60,32,312,59,74,66,82,31,259,63,79,24,59,34,34,68,76,80,76,65,12,15,11,12,15,1599,353,Medium,Medium,53,32,57,59,78,74,A.,Ranocchia
1164,2017-08-01,Hull City,208339, O. Niasse,26,75,76,74,ST,1,343,56,75,74,64,74,282,73,63,39,35,72,372,86,76,72,70,68,372,76,70,78,77,71,296,56,35,75,63,67,67,69,20,23,24,52,16,6,12,10,8,1784,387,Medium,Medium,81,74,57,72,30,73,O.,Niasse
1165,2017-08-01,Hull City,188484, A. Hernández,25,75,75,74,ST,0,331,46,73,73,65,74,333,74,78,60,47,74,398,87,85,84,74,68,366,73,74,71,80,68,293,59,24,74,57,79,79,74,19,29,21,43,14,6,8,6,9,1833,392,Medium,Low,86,72,57,75,29,73,A.,Hernández
1166,2017-08-01,Hull City,190549, M. Henriksen,23,75,80,75,ST,5,357,65,76,72,76,68,316,71,47,56,65,77,333,62,68,66,77,60,409,83,84,88,78,76,352,76,64,73,76,63,63,78,64,67,62,68,16,15,13,10,14,2028,429,High,High,65,76,70,72,66,80,M.,Henriksen
1167,2017-08-01,Hull City,140498, D. Marshall,31,75,75,74,GK,0,80,11,19,14,21,15,98,14,19,14,30,21,245,48,50,33,73,41,194,22,63,34,63,12,131,41,24,13,42,11,11,67,13,14,13,364,76,72,67,74,75,1152,413,Medium,Medium,76,72,67,75,49,74,D.,Marshall
1168,2017-08-01,Swansea City,186598, K. Naughton,27,75,75,74,RB,0,311,71,45,70,73,52,269,64,43,28,66,68,363,76,75,71,70,71,335,68,73,74,68,52,301,68,73,54,59,47,47,69,71,78,79,51,12,10,9,9,11,1858,403,High,Medium,75,52,65,67,74,70,K.,Naughton
1169,2017-08-01,Swansea City,184472, M. Olsson,28,75,75,74,LB,0,322,69,55,64,69,65,325,72,64,53,66,70,377,79,86,74,73,65,370,75,71,88,72,64,327,74,69,69,66,49,49,71,74,76,73,48,11,9,7,9,12,1992,432,High,Medium,83,62,67,71,73,76,M.,Olsson
1170,2017-08-01,Arsenal,213655, A. Iwobi,20,74,86,75,CAM,12,285,52,63,42,80,48,313,83,50,40,57,83,382,78,77,77,74,76,314,67,50,70,73,54,270,46,24,69,75,56,56,72,29,26,23,58,14,7,12,14,11,1700,380,Medium,Medium,77,61,66,82,28,66,A.,Iwobi
1171,2017-08-01,Middlesbrough,186385, A. Clayton,27,74,75,73,CDM,1,285,65,60,45,75,40,346,69,67,66,72,72,351,68,70,70,71,72,344,70,59,80,64,71,351,82,75,55,73,66,66,76,63,75,72,55,14,9,10,12,10,1942,412,Low,High,69,63,71,70,68,71,A.,Clayton
1172,2017-08-01,Middlesbrough,187942, R. Gestede,27,74,74,73,ST,0,322,37,73,84,61,67,296,65,50,60,50,71,317,68,76,57,64,52,389,76,81,74,90,68,284,66,36,74,42,66,66,46,16,39,23,48,6,13,14,8,7,1734,374,Medium,Medium,72,72,50,65,34,81,R.,Gestede
1173,2017-08-01,Middlesbrough,203965, V. Fischer,22,74,81,75,CAM,7,343,64,71,55,80,73,355,76,68,65,68,78,372,76,77,77,74,68,331,74,56,68,64,69,309,60,39,74,73,63,63,71,30,36,20,62,13,14,6,14,15,1858,395,High,Low,77,71,72,76,35,64,V.,Fischer
1174,2017-08-01,West Ham,169697, D. Randolph,29,74,74,73,GK,0,90,11,14,16,33,16,110,14,15,14,34,33,244,41,44,50,66,43,199,36,61,31,57,14,126,29,18,11,38,30,30,34,13,14,14,371,78,70,73,71,79,1181,414,Medium,Medium,78,70,73,79,43,71,D.,Randolph
1175,2017-08-01,Leicester,212883, D. Amartey,21,74,83,74,CDM,9,308,49,46,71,74,68,286,69,44,32,71,70,364,76,78,66,76,68,412,83,84,90,84,71,306,82,72,42,59,51,51,71,65,73,71,62,13,13,13,8,15,1947,423,Medium,High,77,60,62,69,70,85,D.,Amartey
1176,2017-08-01,Leicester,165788, L. Ulloa,29,74,74,73,ST,0,351,51,74,85,69,72,313,70,54,56,63,70,296,54,54,56,75,57,365,76,73,67,87,62,314,72,33,76,61,72,72,71,27,48,45,56,13,8,8,16,11,1815,376,High,Medium,54,72,62,68,42,78,L.,Ulloa
1177,2017-08-01,Leicester,205243, M. Wagué,25,74,77,73,CB,3,211,36,31,73,46,25,197,36,30,29,51,51,291,55,65,50,69,52,298,44,68,66,91,29,247,77,71,29,36,34,34,62,75,75,73,39,13,9,5,6,6,1506,334,Low,Medium,61,33,41,44,74,81,M.,Wagué
1178,2017-08-01,Sunderland,3484, J. O'Shea,35,74,74,73,CB,0,252,53,29,77,61,32,253,46,51,35,57,64,240,34,32,49,71,54,244,49,61,34,77,23,285,75,76,32,55,47,47,69,76,78,73,60,9,14,13,10,14,1561,316,Medium,High,33,33,56,53,76,65,J.,O'Shea
1179,2017-08-01,Sunderland,218359, D. Ndong,22,74,81,76,CDM,7,298,47,54,67,77,53,313,70,50,42,76,75,354,71,69,69,70,75,347,74,60,76,75,62,353,90,75,68,69,51,51,68,74,77,72,61,10,13,16,7,15,1949,420,Medium,Medium,70,60,66,72,74,78,D.,Ndong
1180,2017-08-01,Sunderland,220182, J. Denayer,21,74,84,73,CB,10,280,60,42,72,71,35,249,63,35,29,53,69,339,79,78,62,61,59,311,51,76,69,79,36,255,63,73,36,46,37,37,70,71,79,76,62,7,10,15,15,15,1722,388,Medium,Medium,78,42,57,64,74,73,J.,Denayer
1181,2017-08-01,Sunderland,169527, V. Anichebe,28,74,74,73,ST,0,353,69,72,72,69,71,263,75,31,34,54,69,317,66,76,56,75,44,356,77,56,67,87,69,322,73,43,73,68,65,65,70,44,42,41,59,10,6,15,16,12,1797,401,High,Medium,72,72,63,70,46,78,V.,Anichebe
1182,2017-08-01,West Brom,198489, J. McClean,27,74,74,73,LM,0,339,73,67,71,69,59,350,78,68,66,65,73,371,74,78,75,71,73,355,69,72,79,70,65,337,78,51,73,70,65,65,71,59,56,60,68,6,16,16,15,15,1995,420,High,High,76,67,69,76,58,74,J.,McClean
1183,2017-08-01,West Brom,166919, M. Wilson,28,74,74,73,CB,0,298,66,48,69,64,51,310,63,44,68,67,68,329,67,67,62,72,61,351,74,70,74,70,63,329,72,74,59,68,56,56,64,75,77,75,49,13,6,14,7,9,1893,400,Medium,High,67,57,65,65,75,71,M.,Wilson
1184,2017-08-01,Watford,222634, I. Success,20,74,84,74,ST,10,329,73,69,64,68,55,321,77,56,54,55,79,377,85,89,78,68,57,368,80,82,65,83,58,266,45,20,72,61,68,68,46,22,33,24,55,8,15,14,8,10,1795,395,Medium,Medium,87,68,64,76,29,71,I.,Success
1185,2017-08-01,Burnley,165321, S. Ward,30,74,74,73,LB,0,337,72,61,68,70,66,332,69,69,55,68,71,342,69,70,66,74,63,340,61,72,79,76,52,333,75,74,58,64,62,62,61,73,74,75,62,6,16,13,11,16,1968,415,High,High,70,59,68,69,73,76,S.,Ward
1186,2017-08-01,Burnley,200478, J. Hendrick,24,74,79,73,CM,5,331,61,66,62,77,65,347,72,64,62,76,73,353,70,70,72,70,71,365,68,71,81,76,69,335,69,73,65,72,56,56,71,65,70,65,50,12,6,9,9,14,1981,423,Medium,Medium,70,66,71,72,68,76,J.,Hendrick
1187,2017-08-01,Burnley,179746, S. Vokes,26,74,74,73,ST,0,347,58,75,80,67,67,298,68,54,46,57,73,301,60,65,55,68,53,395,78,86,80,83,68,333,73,42,74,67,77,77,68,42,29,24,52,13,14,9,9,7,1821,386,High,Medium,63,74,62,67,40,80,S.,Vokes
1188,2017-08-01,Crystal Palace,170084, W. Hennessey,29,74,74,73,GK,0,59,11,12,14,12,10,56,8,12,11,13,12,243,40,41,50,61,51,182,34,41,29,68,10,132,21,22,14,58,17,17,48,15,18,13,378,73,76,82,76,71,1096,419,Medium,Medium,73,76,82,71,41,76,W.,Hennessey
1189,2017-08-01,Crystal Palace,159577, D. Delaney,34,74,74,73,CB,0,238,51,32,77,50,28,221,28,32,49,57,55,213,33,41,26,72,41,320,49,58,72,84,57,292,87,71,33,45,56,56,56,75,75,76,52,6,14,7,14,11,1562,321,Medium,Medium,37,41,49,39,75,80,D.,Delaney
1190,2017-08-01,Crystal Palace,152514, J. Puncheon,30,74,74,74,CAM,0,337,76,69,49,75,68,377,74,75,76,76,76,371,69,72,74,73,83,349,74,63,74,68,70,356,72,59,76,76,73,73,72,66,63,58,68,13,13,14,16,12,2045,424,Medium,Medium,71,71,76,75,61,70,J.,Puncheon
1191,2017-08-01,Crystal Palace,165190, J. Ledley,29,74,74,73,CDM,0,331,68,62,72,76,53,328,63,69,53,70,73,327,62,59,58,76,72,376,70,79,82,78,67,355,70,72,67,75,71,71,78,72,71,65,57,13,13,8,10,13,1982,412,Medium,Medium,60,65,72,67,71,77,J.,Ledley
1192,2017-08-01,Crystal Palace,191089, C. Wickham,23,74,78,73,ST,4,338,63,76,74,63,62,320,68,53,69,57,73,324,69,73,57,72,53,376,79,70,74,84,69,290,69,18,68,60,75,75,65,19,28,20,52,8,16,6,10,12,1767,379,High,Medium,71,74,61,68,27,78,C.,Wickham
1193,2017-08-01,Stoke City,170570, S. Ireland,29,74,74,73,CAM,0,330,63,68,42,77,80,342,72,71,60,64,75,350,65,55,76,76,78,311,62,60,68,57,64,335,60,54,77,78,66,66,78,38,48,50,60,16,9,10,11,14,1864,379,Medium,Medium,60,67,71,74,46,61,S.,Ireland
1194,2017-08-01,Bournemouth,135883, S. Francis,31,74,74,73,CB,0,267,75,25,68,73,26,320,69,51,61,66,73,323,68,70,58,67,60,334,64,55,76,77,62,308,73,71,58,62,44,44,69,74,77,75,48,12,6,10,8,12,1826,398,High,Medium,69,43,68,69,74,75,S.,Francis
1195,2017-08-01,Bournemouth,169638, C. Daniels,29,74,74,73,LWB,0,291,74,48,64,73,32,346,71,67,68,68,72,368,79,78,73,66,72,343,68,78,79,72,46,333,51,69,69,72,72,72,60,71,76,72,56,14,16,13,6,7,1956,416,High,Medium,78,53,72,71,72,70,C.,Daniels
1196,2017-08-01,Bournemouth,202052, B. Afobe,23,74,80,73,ST,6,329,49,77,66,67,70,321,71,68,57,52,73,374,85,82,70,68,69,359,68,77,71,76,67,300,60,25,78,65,72,72,70,21,22,17,39,7,6,9,10,7,1782,385,High,Medium,83,73,60,71,26,72,B.,Afobe
1197,2017-08-01,Bournemouth,185422, J. King,24,74,78,73,ST,4,331,63,75,63,66,64,307,77,69,42,47,72,399,88,92,78,70,71,358,75,72,73,75,63,281,50,36,70,56,69,69,61,22,27,19,51,12,9,11,12,7,1795,396,Medium,Medium,90,72,60,75,30,69,J.,King
1198,2017-08-01,Hull City,191005, A. Elmohamady,28,74,74,74,RM,0,350,78,65,70,77,60,363,75,75,71,69,73,363,77,78,72,73,63,375,74,81,83,70,67,323,59,69,69,67,59,59,72,69,69,67,47,14,7,9,10,7,2026,433,Medium,Medium,78,67,74,73,69,72,A.,Elmohamady
1199,2017-08-01,Chelsea,230918, T. Chalobah,16,57,75,56,CB,18,219,48,32,56,49,34,235,46,48,46,46,49,318,76,75,51,54,62,256,46,64,52,63,31,219,51,56,34,36,42,42,48,52,57,55,35,5,5,9,9,7,1446,318,Medium,Medium,75,35,46,49,55,58,T.,Chalobah
1200,2017-08-01,Everton,224265, J. Williams,19,57,69,59,RM,12,287,58,53,54,71,51,312,69,56,52,71,64,300,68,62,56,45,69,252,61,52,50,45,44,208,46,26,42,35,59,59,63,50,57,60,52,14,9,10,10,9,1578,338,Medium,Medium,65,52,60,65,49,47,J.,Williams
1201,2017-08-01,Middlesbrough,234645, N. McGinley,19,57,71,56,CB,14,200,45,37,51,31,36,207,70,35,36,30,36,278,61,56,59,59,43,219,32,58,55,45,29,247,56,61,46,39,45,45,38,57,68,67,54,13,14,12,9,6,1397,298,High,Medium,58,35,36,57,62,50,N.,McGinley
1202,2017-08-01,Spurs,225999, F. Lesniak,20,57,70,56,CM,13,256,56,45,47,63,45,257,51,47,42,60,57,291,62,55,59,55,60,267,58,47,58,54,50,248,51,49,52,53,43,43,43,40,46,39,47,8,11,8,8,12,1491,316,Medium,Medium,58,49,57,54,44,54,F.,Lesniak
1203,2017-08-01,Spurs,233426, A. Georgiou,19,57,68,56,LM,11,224,56,36,34,54,44,274,61,56,50,51,56,326,74,70,66,48,68,238,45,50,55,46,42,224,44,26,51,58,45,45,45,36,45,43,54,10,12,8,14,10,1464,313,Medium,Medium,72,41,55,60,37,48,A.,Georgiou
1204,2017-08-01,Spurs,231144, C. Maghoma,18,57,70,56,CB,13,193,32,27,63,41,30,159,28,28,29,36,38,280,60,58,48,53,61,259,50,65,64,51,29,203,50,56,29,37,31,31,45,59,59,58,46,10,10,5,11,10,1316,277,Low,High,59,32,36,36,59,55,C.,Maghoma
1205,2017-08-01,West Ham,234378, D. Rice,17,57,71,56,CB,14,177,30,24,57,43,23,165,37,35,20,33,40,284,65,60,47,51,61,267,46,65,64,66,26,199,53,50,32,34,30,30,50,58,60,59,47,8,11,14,5,9,1316,288,Medium,Medium,62,29,36,41,57,63,D.,Rice
1206,2017-08-01,Leicester,234743, A. Muskwe,17,57,72,56,ST,15,250,35,56,62,49,48,250,53,47,48,42,60,295,62,68,64,49,52,284,56,65,60,60,43,234,52,26,54,47,55,55,48,25,25,24,55,8,14,14,7,12,1442,307,Medium,Medium,65,53,45,56,29,59,A.,Muskwe
1207,2017-08-01,Leicester,220774, J. Debayo,19,57,65,58,CB,8,207,47,24,58,40,38,197,51,29,33,35,49,306,64,64,57,56,65,260,43,68,58,60,31,233,56,59,32,38,48,48,51,55,62,59,45,12,6,11,7,9,1424,305,Medium,Medium,64,32,39,52,59,59,J.,Debayo
1208,2017-08-01,Chelsea,233045, I. Ugbo,17,56,71,55,ST,15,234,37,58,56,41,42,196,50,38,28,28,52,298,79,74,51,42,52,235,52,47,46,56,34,242,61,21,59,49,52,52,48,17,15,19,53,11,13,5,13,11,1309,291,High,Medium,76,51,39,50,21,54,I.,Ugbo
1209,2017-08-01,Liverpool,216299, C. Randall,20,56,70,57,CDM,14,232,37,44,30,62,59,256,58,52,32,57,57,282,67,62,39,57,57,277,49,46,55,69,58,271,57,54,50,54,56,56,58,49,60,61,46,13,6,9,6,12,1534,337,Medium,Medium,64,49,53,56,53,62,C.,Randall
1210,2017-08-01,West Ham,231438, T. Akinola,17,56,68,55,CB,12,167,23,21,60,46,17,156,29,19,31,39,38,274,62,67,48,43,54,246,27,63,68,68,20,159,46,56,17,20,20,20,49,58,55,48,46,6,5,10,11,14,1209,275,Low,Medium,65,22,33,36,56,63,T.,Akinola
1211,2017-08-01,Leicester,235051, D. Johnson,17,56,75,55,CB,19,202,43,29,52,45,33,202,47,35,29,42,49,298,67,72,58,49,52,270,45,63,59,72,31,223,54,50,45,41,33,33,49,51,57,55,59,9,10,13,14,13,1417,313,Medium,Medium,70,34,42,49,53,65,D.,Johnson
1212,2017-08-01,Sunderland,235913, E. Embleton,17,56,72,55,CAM,16,236,44,42,49,60,41,265,54,43,56,56,56,299,66,63,58,54,58,271,62,60,56,39,54,254,47,49,55,52,51,51,46,49,50,52,53,6,13,15,6,13,1529,318,Medium,Medium,64,49,54,55,50,46,E.,Embleton
1213,2017-08-01,Sunderland,230861, J. Robson,18,56,71,56,CB,15,193,46,28,53,37,29,218,63,40,42,32,41,284,62,55,58,60,49,224,31,56,59,49,29,251,64,57,42,41,47,47,42,54,64,65,40,6,11,5,13,5,1393,297,Medium,Medium,58,31,39,55,59,55,J.,Robson
1214,2017-08-01,Burnley,223804, C. Mitchell,20,56,65,55,GK,9,88,13,13,15,31,16,96,18,17,17,20,24,223,46,43,33,47,54,162,23,51,30,42,16,99,20,12,9,29,29,29,19,17,16,17,279,57,53,55,58,56,997,323,Medium,Medium,57,53,55,56,44,58,C.,Mitchell
1215,2017-08-01,Burnley,237941, H. Limb,16,56,68,55,ST,12,239,43,55,47,49,45,236,51,50,39,42,54,342,78,76,58,58,72,270,53,68,50,47,52,178,31,14,53,34,46,46,54,17,19,14,43,15,7,8,7,6,1358,293,Medium,Medium,77,53,43,54,20,46,H.,Limb
1216,2017-08-01,Crystal Palace,229880, A. Bissaka,18,56,72,57,RM,16,237,58,46,40,50,43,255,59,47,45,44,60,338,78,76,77,40,67,249,51,50,45,56,47,212,32,26,51,47,56,56,37,26,27,30,39,9,8,6,8,8,1413,312,Medium,Medium,77,48,50,61,28,48,A.,Bissaka
1217,2017-08-01,Stoke City,222503, H. Isted,19,56,70,55,GK,14,94,16,14,18,29,17,93,16,13,14,26,24,229,40,48,32,55,54,190,24,52,38,55,21,117,28,23,15,20,31,31,24,16,14,18,275,60,54,54,50,57,1046,319,Medium,Medium,60,54,54,57,44,50,H.,Isted
1218,2017-08-01,Stoke City,224887, D. Telford,19,56,68,55,ST,12,240,33,63,53,49,42,197,44,41,29,29,54,327,76,73,57,48,73,282,62,64,50,43,63,205,30,12,48,47,68,68,57,15,13,12,70,13,13,15,13,16,1361,286,Medium,Medium,74,61,41,50,17,43,D.,Telford
1219,2017-08-01,Bournemouth,234249, S. Surridge,17,56,69,55,ST,13,247,33,56,60,48,50,200,50,38,28,28,56,271,49,55,50,50,67,299,57,63,61,68,50,237,59,18,56,49,55,55,49,29,26,23,53,10,8,7,13,15,1385,293,High,Medium,52,55,41,53,28,64,S.,Surridge
1220,2017-08-01,Hull City,236043, D. Batty,18,56,69,57,CM,13,256,50,38,60,58,50,248,55,45,39,54,55,305,63,67,51,56,68,277,60,63,55,54,45,284,65,50,63,56,50,50,48,55,58,56,50,9,12,10,7,12,1589,333,High,Medium,65,46,54,55,56,57,D.,Batty
1221,2017-08-01,Spurs,232110, T. Glover,18,55,75,54,GK,20,59,11,7,10,22,9,68,10,13,10,20,15,155,16,31,26,46,36,140,19,56,17,42,6,74,22,7,7,24,14,14,31,7,12,10,277,57,58,57,48,57,802,301,Medium,Medium,57,58,57,57,24,48,T.,Glover
1222,2017-08-01,Spurs,231145, J. Pritchard,19,55,68,57,CAM,13,259,49,50,48,60,52,277,54,60,50,55,58,319,68,68,58,56,69,254,61,54,42,47,50,238,32,41,53,56,56,56,49,40,43,40,44,8,6,9,10,11,1514,318,Medium,Medium,68,53,56,56,42,43,J.,Pritchard
1223,2017-08-01,Spurs,232251, C. Goddard,19,55,70,56,LM,15,260,55,53,45,56,51,259,59,48,45,53,54,328,72,62,73,43,78,244,58,47,61,32,46,224,38,27,48,51,60,60,46,29,33,28,57,14,7,13,13,10,1462,304,Medium,Medium,67,53,53,59,31,41,C.,Goddard
1224,2017-08-01,West Ham,225623, M. Makasi,20,55,63,58,CB,8,254,50,41,61,59,43,259,57,44,43,56,59,299,68,70,55,40,66,305,63,61,65,72,44,257,68,55,32,53,49,49,51,54,55,52,59,8,14,14,13,10,1594,350,Medium,Medium,69,46,54,57,55,69,M.,Makasi
1225,2017-08-01,Leicester,236364, D. Watts,19,55,67,54,RM,12,230,51,39,41,56,43,276,60,56,57,52,51,321,69,65,65,57,65,232,47,49,49,49,38,221,42,33,45,55,46,46,56,36,39,36,56,9,8,13,14,12,1447,305,Medium,Medium,67,41,54,58,37,48,D.,Watts
1226,2017-08-01,Watford,234708, C. Rowan,18,55,71,54,CB,16,186,28,33,49,44,32,195,39,30,34,49,43,271,56,58,55,50,52,277,49,66,51,66,45,226,67,51,30,33,45,45,48,51,53,52,54,9,11,6,14,14,1365,291,Medium,Medium,57,39,38,43,52,62,C.,Rowan
1227,2017-08-01,Burnley,230604, B. Jackson,19,55,64,54,LM,9,239,54,49,42,47,47,238,55,44,39,44,56,327,73,75,70,34,75,245,50,49,59,48,39,200,35,21,51,48,45,45,50,30,24,23,45,10,7,7,14,7,1371,301,Medium,Medium,74,47,48,57,27,48,B.,Jackson
1228,2017-08-01,Crystal Palace,234559, M. Phillips,18,55,71,54,CDM,16,219,41,34,53,60,31,240,46,40,42,58,54,309,64,65,59,53,68,263,52,55,54,53,49,260,64,48,52,50,46,46,48,52,54,52,35,5,8,8,7,7,1484,318,Medium,Medium,65,42,52,51,52,56,M.,Phillips
1229,2017-08-01,Everton,231503, B. Sambou,18,54,73,53,ST,19,204,27,58,45,37,37,191,45,32,34,33,47,338,79,80,71,50,58,273,46,59,52,67,49,209,40,17,54,42,56,56,46,15,15,16,45,7,14,7,7,10,1306,292,High,Medium,80,52,35,49,19,57,B.,Sambou
1230,2017-08-01,Watford,234709, C. Stevens,18,54,66,53,CB,12,183,32,33,56,33,29,169,30,38,39,31,31,261,55,55,48,50,53,283,50,66,54,64,49,212,59,52,29,32,40,40,45,50,53,52,64,15,14,12,13,10,1327,275,Medium,Medium,55,40,33,34,52,61,C.,Stevens
1231,2017-08-01,Watford,234706, B. Mason,18,54,70,53,LB,16,198,52,34,36,43,33,241,54,44,48,42,53,341,78,78,64,49,72,238,44,60,54,42,38,232,55,50,47,37,43,43,39,50,50,49,47,13,7,6,6,15,1446,313,Medium,Medium,78,38,44,55,49,49,B.,Mason
1232,2017-08-01,Burnley,233528, K. Metz,18,54,65,53,ST,11,212,28,55,46,48,35,186,46,36,30,30,44,374,91,90,72,50,71,281,52,59,66,56,48,191,31,17,49,43,51,51,45,11,15,14,52,7,9,11,12,13,1336,301,Medium,Medium,90,52,39,49,17,54,K.,Metz
1233,2017-08-01,Stoke City,221545, M. Waddington,19,54,61,55,CAM,7,250,48,43,47,70,42,259,51,48,42,66,52,305,65,67,58,49,66,243,56,53,34,58,42,221,40,29,50,51,51,51,57,35,47,51,56,11,9,14,14,8,1467,312,Medium,Medium,66,46,59,53,40,48,M.,Waddington
1234,2017-08-01,Bournemouth,231172, J. Holmes,19,54,71,53,GK,17,94,11,8,14,52,9,115,12,12,11,40,40,185,30,26,40,50,39,179,17,52,41,64,5,96,40,9,4,32,11,11,40,9,22,11,268,51,54,56,55,52,979,296,Medium,Medium,51,54,56,52,28,55,J.,Holmes
1235,2017-08-01,Bournemouth,226902, P. O'Flaherty,19,54,68,53,GK,14,93,20,13,16,23,21,85,12,12,13,27,21,222,46,40,30,48,58,177,23,58,26,54,16,103,26,26,8,11,32,32,24,18,15,20,264,60,47,50,44,63,997,307,Medium,Medium,60,47,50,63,43,44,P.,O'Flaherty
1236,2017-08-01,Bournemouth,237379, M. Worthington,18,54,68,53,CM,14,228,43,33,53,57,42,254,51,48,47,55,53,307,65,63,58,54,67,261,51,56,60,53,41,270,63,49,54,52,52,52,42,41,53,49,53,9,12,6,15,11,1516,315,Medium,High,64,41,52,53,48,57,M.,Worthington
1237,2017-08-01,Swansea City,224855, G. Byers,20,54,68,54,CAM,14,208,11,43,41,68,45,266,54,48,47,64,53,304,55,68,58,54,69,258,55,57,48,56,42,213,40,27,45,48,53,53,60,34,39,53,59,15,10,10,16,8,1434,301,Medium,Medium,62,46,50,55,37,51,G.,Byers
1238,2017-08-01,Middlesbrough,230807, H. Coulson,18,53,73,52,LB,20,174,47,25,45,29,28,187,56,31,30,29,41,308,65,61,59,51,72,222,28,61,58,49,26,228,51,56,50,37,34,34,38,46,55,59,54,14,13,11,9,7,1333,281,Medium,Medium,63,28,34,52,52,52,H.,Coulson
1239,2017-08-01,Middlesbrough,230812, A. Pattison,18,53,71,52,CM,18,219,40,28,51,61,39,231,48,33,40,57,53,313,68,66,50,56,73,262,51,57,64,48,42,242,59,44,51,44,44,44,40,41,47,53,48,11,6,9,8,14,1456,307,Medium,Medium,67,38,50,51,46,55,A.,Pattison
1240,2017-08-01,Leicester,235321, M. Miles,19,53,66,54,CDM,13,234,53,45,48,53,35,225,51,43,35,46,50,304,65,63,58,56,62,238,39,57,56,52,34,247,57,54,49,43,44,44,41,48,53,48,55,13,13,14,8,7,1452,311,Medium,Medium,64,41,49,52,51,54,M.,Miles
1241,2017-08-01,Leicester,226048, B. Fox,19,53,64,53,CAM,11,245,38,45,54,52,56,245,55,57,38,43,52,338,68,67,71,55,77,246,52,59,51,39,45,211,40,18,50,55,48,48,50,17,23,20,52,9,8,13,10,12,1397,285,Medium,Medium,67,47,48,57,23,43,B.,Fox
1242,2017-08-01,Burnley,231639, A. Birch,19,53,63,52,RB,10,174,48,26,45,31,24,184,56,30,30,26,42,318,69,67,59,54,69,209,25,55,57,50,22,219,56,53,44,31,35,35,34,45,54,56,62,12,14,14,13,9,1321,284,Medium,Medium,68,26,34,53,50,53,A.,Birch
1243,2017-08-01,Burnley,233833, J. Thomas,19,53,63,52,ST,10,238,30,64,56,47,41,199,50,36,31,30,52,321,50,55,84,47,85,267,47,68,53,48,51,207,32,17,48,48,62,62,46,18,11,15,56,14,14,10,9,9,1332,271,Medium,Medium,53,56,40,56,19,47,J.,Thomas
1244,2017-08-01,Burnley,233516, T. Olomowewe,19,53,63,52,CB,10,182,30,25,55,47,25,142,38,22,23,29,30,260,64,55,43,45,53,232,36,69,56,52,19,196,51,51,22,34,38,38,41,49,56,58,54,11,6,7,15,15,1229,266,Medium,Medium,59,27,36,37,53,54,T.,Olomowewe
1245,2017-08-01,Middlesbrough,230808, M. Elsdon,19,52,68,51,CB,16,156,24,26,47,32,27,128,22,28,26,24,28,268,58,55,45,43,67,251,42,67,64,56,22,178,42,48,29,26,33,33,40,52,62,57,50,15,5,6,11,13,1202,252,Medium,Medium,56,29,28,29,54,56,M.,Elsdon
1246,2017-08-01,Spurs,236239, A. Whiteman,17,52,75,51,GK,23,69,14,9,14,24,8,63,12,12,10,16,13,169,33,28,27,40,41,158,17,63,24,45,9,88,25,9,4,39,11,11,22,8,13,14,258,56,51,46,51,54,840,288,Medium,Medium,56,51,46,54,30,51,A.,Whiteman
1247,2017-08-01,Watford,234705, A. Eleftheriou,18,52,63,51,RB,11,201,49,33,40,43,36,219,50,41,39,41,48,305,69,70,58,46,62,239,40,60,53,50,36,234,61,49,40,40,44,44,39,48,51,50,59,13,14,8,10,14,1406,302,Medium,Medium,70,36,43,51,49,53,A.,Eleftheriou
1248,2017-08-01,Burnley,233515, F. Yao,18,52,62,52,CAM,10,215,34,35,47,58,41,232,50,39,38,53,52,307,69,67,59,48,64,282,55,57,68,65,37,241,54,43,51,48,45,45,41,48,46,53,64,11,14,11,14,14,1488,320,Medium,Medium,68,41,49,52,47,63,F.,Yao
1249,2017-08-01,Crystal Palace,218666, K. Perntreou,21,52,60,51,GK,8,80,15,11,17,26,11,61,11,13,10,16,11,147,25,23,32,40,27,128,17,46,17,38,10,85,17,7,5,26,30,30,30,14,11,13,258,55,50,48,51,54,797,282,Medium,Medium,55,50,48,54,24,51,K.,Perntreou
1250,2017-08-01,Middlesbrough,229684, L. Maloney,21,51,62,50,RM,11,221,39,31,50,59,42,226,47,41,39,55,44,327,64,65,68,50,80,247,53,55,60,45,34,234,54,40,54,47,39,39,41,33,48,50,43,9,13,6,6,9,1429,296,Medium,Medium,65,38,50,50,42,51,L.,Maloney
