id,date,Team,PlayerID,name,age,OVA,POT,BOV,BP,GROWTH,ATTACHING,CROSSING,FINISHING,HEADING_ACCURACY,SHORT_PASSING,Volleys,TotalSkill,Dribbing,Curve,FkAccuracy,LONG_PASSING,BallControl,TotalMovement,Acceleration,SprintSpeed,Agility,Reactions,Balance,TotalPower,ShotPower,Jumping,Stamina,Strength,LongShots,TotalMentary,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DEFENDING,Marking,StandingStackle,SlidingTackle,GOALKEEPING,GKDriving,GKHandling,GKKicking,GKPositioning,GKReflexes,TotalStats,BaseStats,AttackingWorkRate,DefensiveWorkRate,Pac,SHO,Pas,Dri,DEF,PHY,firstName,lastName
2356,2018-09-01,Crystal Palace,193475, P. Souaré,27,70,71,69,LB,1,287,73,43,60,68,43,333,67,68,63,66,69,359,75,73,74,70,67,326,60,81,66,67,52,327,74,67,73,64,49,49,65,68,69,71,56,8,8,14,16,10,1896,397,High,Medium,74,50,68,68,68,69,P.,Souaré
2357,2018-09-01,Crystal Palace,155355, Lee Chung Yong,28,70,70,70,CAM,0,322,69,61,58,70,64,334,68,66,65,66,69,371,73,71,75,74,78,310,65,58,75,51,61,310,52,51,70,74,63,63,72,40,48,41,35,6,7,7,8,7,1811,380,High,High,72,63,70,70,47,58,Lee,Chung Yong
2358,2018-09-01,Crystal Palace,215574, E. Rakip,21,70,80,70,CAM,10,282,59,52,46,73,52,342,71,62,67,70,72,377,75,65,86,70,81,347,62,73,87,62,63,332,84,55,70,68,55,55,65,52,53,58,55,13,9,9,10,14,1898,394,High,High,70,57,68,73,53,73,E.,Rakip
2359,2018-09-01,Brighton,199580, C. Goldson,24,70,77,69,CB,7,238,36,44,72,66,20,230,57,22,28,67,56,293,67,68,52,61,45,302,42,73,69,79,39,246,64,68,30,50,34,34,62,69,71,68,47,10,8,10,11,8,1564,360,Medium,Medium,68,40,53,56,70,73,C.,Goldson
2360,2018-09-01,Brighton,173859, S. Baldock,28,70,70,69,ST,0,290,48,70,59,49,64,306,69,65,62,37,73,392,79,81,81,68,83,352,69,73,82,60,68,281,47,35,76,55,68,68,67,33,26,28,57,8,14,13,8,14,1765,368,High,Medium,80,69,50,72,33,64,S.,Baldock
2361,2018-09-01,Huddersfield Town,188540, R. van La Parra,26,70,71,69,LM,1,264,58,51,38,66,51,332,79,67,57,52,77,383,85,85,78,60,75,314,67,56,69,68,54,278,58,34,65,58,63,63,66,29,48,36,69,16,14,11,16,12,1753,381,Medium,Medium,85,56,60,77,37,66,R.,La Parra
2362,2018-09-01,Huddersfield Town,210236, M. Hefele,26,70,72,69,CB,2,246,38,42,71,65,30,225,48,21,39,65,52,246,48,55,34,64,45,310,54,71,64,87,34,307,77,64,54,52,60,60,61,69,69,65,66,14,11,13,16,12,1603,344,Medium,High,52,44,54,48,68,78,M.,Hefele
2363,2018-09-01,Bournemouth,212419, T. Mings,24,70,75,70,LB,5,263,70,35,63,65,30,275,69,45,37,59,65,326,72,74,63,65,52,290,41,64,75,80,30,286,73,70,57,54,32,32,59,68,71,70,52,7,10,13,7,15,1701,382,Medium,Medium,73,36,61,66,69,77,T.,Mings
2364,2018-09-01,Man City,237692, P. Foden,17,69,88,68,CAM,19,278,61,55,47,72,43,320,70,62,53,63,72,385,78,72,85,64,86,290,65,54,71,44,56,275,47,51,64,69,44,44,70,53,50,46,52,8,15,6,10,13,1749,373,Medium,Medium,75,57,66,73,50,52,P.,Foden
2365,2018-09-01,Newcastle,201955, M. Haïdara,24,69,72,68,CB,3,265,62,41,59,66,37,306,70,52,60,58,66,339,76,70,59,63,71,334,79,66,71,73,45,299,74,68,53,49,55,55,62,68,70,69,61,10,13,14,8,16,1811,391,Medium,Medium,73,51,60,67,68,72,M.,Haïdara
2366,2018-09-01,Leicester,236944, F. Diabaté,21,69,80,69,LW,11,309,64,67,62,60,56,285,74,43,38,58,72,384,84,80,81,63,76,298,61,54,70,54,59,235,33,20,67,56,59,59,53,19,17,14,47,9,12,7,12,7,1608,353,Medium,Medium,82,63,58,74,22,54,F.,Diabaté
2367,2018-09-01,West Brom,184480, H. Robson-Kanu,28,69,69,68,ST,0,325,68,72,57,63,65,294,73,61,35,57,68,329,72,76,60,63,58,344,70,62,69,75,68,310,80,32,66,59,73,73,59,40,35,27,59,16,7,10,13,13,1763,385,Medium,Medium,74,70,61,69,37,74,H.,Robson-Kanu
2368,2018-09-01,Huddersfield Town,199741, C. Quaner,26,69,70,68,ST,1,319,63,66,66,64,60,265,67,43,38,54,63,345,79,85,61,66,54,325,68,44,75,79,59,262,63,21,67,56,55,55,59,19,27,23,56,9,14,9,11,13,1641,369,Medium,Medium,82,64,58,65,27,73,C.,Quaner
2369,2018-09-01,Bournemouth,221618, L. Mousset,21,69,77,68,ST,8,292,48,69,67,57,51,266,73,47,41,39,66,359,78,81,74,60,66,353,76,70,63,74,70,249,37,22,64,51,75,75,60,14,20,17,61,12,14,13,6,16,1631,357,Medium,Medium,80,70,50,70,23,64,L.,Mousset
2370,2018-09-01,Arsenal,225782, A. Maitland-Niles,19,68,84,67,RM,16,264,61,51,38,70,44,283,67,51,36,66,63,382,84,87,79,62,70,318,60,58,74,70,56,296,58,63,56,65,54,54,71,57,61,60,54,15,9,7,10,13,1775,397,Medium,Medium,86,54,64,67,58,68,A.,Maitland-Niles
2371,2018-09-01,Everton,241095, N. Vlašić,19,68,82,68,RM,14,303,64,63,51,63,62,322,74,60,58,57,73,357,80,75,75,51,76,312,66,58,67,63,58,283,63,26,65,66,63,63,59,23,35,37,58,6,14,15,9,14,1730,371,Medium,Medium,77,63,63,73,31,64,N.,Vlašić
2372,2018-09-01,Everton,215598, S. Tarashaj,22,68,75,68,RW,7,298,63,69,56,66,44,285,69,68,30,51,67,370,77,76,75,62,80,300,67,61,59,60,53,290,56,21,77,66,70,70,62,17,23,12,55,9,15,11,7,13,1650,353,High,Low,76,65,61,69,23,59,S.,Tarashaj
2373,2018-09-01,Man Utd,237238, S. McTominay,20,68,81,67,CDM,13,318,66,55,70,74,53,278,61,50,34,65,68,314,68,70,62,62,52,345,67,65,73,79,61,326,72,66,63,66,59,59,70,60,64,59,42,9,6,6,10,11,1806,395,Medium,Medium,69,59,66,63,63,75,S.,McTominay
2374,2018-09-01,Southampton,220570, J. Bednarek,21,68,77,67,CB,9,209,44,19,59,67,20,185,40,23,26,41,55,318,63,69,59,65,62,270,25,74,69,79,23,241,67,64,26,52,32,32,58,67,69,66,56,11,13,16,7,9,1481,328,Medium,Medium,66,22,51,49,66,74,J.,Bednarek
2375,2018-09-01,Southampton,218660, J. Sims,20,68,78,67,LM,10,283,60,62,42,65,54,302,73,58,45,58,68,389,86,82,81,62,78,279,64,45,60,57,53,242,37,20,61,57,67,67,61,26,31,36,53,10,10,13,11,9,1641,358,High,Medium,84,60,60,72,29,53,J.,Sims
2376,2018-09-01,Spurs,237221, J. Foyth,19,68,85,67,CB,17,259,41,43,67,65,43,272,66,41,47,49,69,365,74,72,75,70,74,307,56,73,73,66,39,271,55,71,46,52,47,47,57,66,65,67,53,8,15,7,14,9,1725,372,High,High,73,45,53,68,67,66,J.,Foyth
2377,2018-09-01,Leicester,170008, B. Hamer,29,68,68,67,GK,0,81,11,20,11,25,14,96,18,13,12,30,23,259,45,45,50,63,56,194,23,54,35,64,18,130,34,23,13,38,22,22,48,12,12,12,337,71,64,64,69,69,1133,382,Medium,Medium,71,64,64,69,45,69,B.,Hamer
2378,2018-09-01,Leicester,234742, H. Barnes,19,68,81,68,CAM,13,293,66,67,41,69,50,303,69,59,52,58,65,347,77,73,70,60,67,294,65,44,70,48,67,272,47,43,62,71,49,49,58,41,47,44,40,6,5,11,8,10,1681,370,High,Medium,75,65,66,67,44,53,H.,Barnes
2379,2018-09-01,West Brom,226077, A. Gabr,28,68,68,67,CB,0,214,34,25,63,59,33,208,42,34,22,66,44,305,65,62,63,55,60,308,56,66,66,78,42,211,67,63,22,35,24,24,65,70,71,75,50,14,7,14,8,7,1512,332,Medium,Medium,63,35,47,46,69,72,A.,Gabr
2380,2018-09-01,Watford,203464, T. Hoban,23,68,71,67,CB,3,271,53,34,68,64,52,241,51,42,34,56,58,277,53,54,57,64,49,283,48,73,57,72,33,234,56,68,27,52,31,31,64,68,70,67,60,12,12,15,9,12,1571,335,Medium,Medium,54,37,56,54,69,65,T.,Hoban
2381,2018-09-01,Burnley,135043, A. Lindegaard,33,68,68,67,GK,0,76,14,16,14,19,13,105,17,11,18,28,31,267,47,52,53,61,54,209,28,68,25,69,19,166,32,23,19,50,42,42,55,14,15,14,339,68,70,69,65,67,1205,389,Medium,Medium,68,70,69,67,50,65,A.,Lindegaard
2382,2018-09-01,Brighton,203606, J. Skalák,25,68,69,67,LM,1,317,71,62,55,64,65,343,69,74,69,59,72,356,71,66,76,65,78,329,67,72,62,67,61,319,63,56,66,64,70,70,59,12,26,10,54,11,8,12,8,15,1766,362,High,Medium,68,64,65,71,29,65,J.,Skalák
2383,2018-09-01,Brighton,135587, N. Mäenpää,32,68,68,67,GK,0,68,16,12,12,16,12,73,17,12,13,15,16,223,31,38,55,69,30,180,24,43,38,61,14,103,32,15,15,27,14,14,38,16,9,12,324,70,68,56,64,66,1008,359,Medium,Medium,70,68,56,66,35,64,N.,Mäenpää
2384,2018-09-01,Man City,231410, Brahim Díaz,17,67,85,67,CAM,18,249,43,65,30,67,44,309,76,62,47,50,74,379,80,77,83,56,83,311,69,67,66,47,62,229,28,20,63,60,58,58,59,22,23,21,51,13,9,13,10,6,1594,346,High,Medium,78,64,57,75,23,49,Brahim,Díaz
2385,2018-09-01,Man Utd,231535, C. Borthwick-Jackson,20,67,74,67,CB,7,288,75,42,64,66,41,306,64,74,42,61,65,322,71,73,60,60,58,290,45,73,64,65,43,269,57,64,50,52,46,46,58,64,71,70,45,6,11,8,11,9,1725,372,Medium,Medium,72,43,63,63,67,64,C.,Borthwick-Jackson
2386,2018-09-01,Southampton,215756, S. McQueen,22,67,75,67,LWB,8,274,72,47,53,60,42,311,71,67,47,57,69,357,74,76,73,62,72,304,48,61,73,71,51,273,55,62,47,57,52,52,57,62,67,61,52,12,12,12,7,9,1761,385,Medium,Medium,75,48,61,70,63,68,S.,McQueen
2387,2018-09-01,West Ham,234378, D. Rice,18,67,82,66,CB,15,203,34,24,63,59,23,220,51,35,20,58,56,286,62,65,47,56,56,287,46,71,70,72,28,239,63,65,32,49,30,30,65,65,70,68,47,8,11,14,5,9,1485,333,Medium,Medium,64,30,49,53,67,70,D.,Rice
2388,2018-09-01,Leicester,228332, H. Choudhury,19,67,80,68,CB,13,254,43,35,64,70,42,276,61,45,48,60,62,344,70,72,70,60,72,324,69,70,74,73,38,304,77,67,49,56,55,55,59,64,69,68,52,9,14,8,10,11,1755,377,Low,High,71,44,58,63,67,74,H.,Choudhury
2389,2018-09-01,Crystal Palace,223306, J. Jach,23,67,74,66,CB,7,250,49,40,62,58,41,257,53,40,55,51,58,294,62,63,60,55,54,313,57,60,66,82,48,243,63,62,43,39,36,36,58,68,69,68,52,8,6,16,8,14,1614,353,High,Medium,63,45,50,55,67,73,J.,Jach
2390,2018-09-01,Stoke City,238319, T. Edwards,18,67,84,66,RB,17,252,63,40,55,62,32,268,60,49,43,55,61,354,78,74,72,64,66,310,40,81,72,73,44,288,70,62,54,57,45,45,60,62,69,70,50,10,14,13,6,7,1723,375,High,High,76,41,59,62,64,73,T.,Edwards
2391,2018-09-01,Huddersfield Town,220714, P. Billing,21,67,82,67,CM,15,302,44,58,68,70,62,307,66,61,43,69,68,312,63,66,58,64,61,344,74,62,62,74,72,299,61,65,60,67,46,46,64,62,68,65,55,11,7,10,14,13,1814,389,Medium,Medium,65,64,62,65,65,68,P.,Billing
2392,2018-09-01,Bournemouth,215818, E. Hyndman,21,67,76,69,CAM,9,312,65,62,52,74,59,335,74,62,56,70,73,369,74,64,90,55,86,254,60,50,62,31,51,282,46,51,64,66,55,55,70,49,57,54,53,15,12,7,7,12,1765,368,High,Medium,69,59,69,75,53,43,E.,Hyndman
2393,2018-09-01,Everton,216790, C. Grant,22,66,74,66,CAM,8,297,69,58,58,69,43,339,68,68,72,65,66,332,65,61,76,56,74,330,68,62,66,65,69,293,70,57,63,69,34,34,61,50,61,57,53,7,6,13,15,12,1812,383,Medium,Medium,63,61,69,68,56,66,C.,Grant
2394,2018-09-01,Man Utd,233114, J. Riley,20,66,78,65,RWB,12,264,67,31,61,64,41,308,69,55,63,56,65,356,78,77,64,63,74,303,64,62,72,60,45,280,71,60,55,52,42,42,57,55,63,62,46,8,6,12,13,7,1737,373,Medium,Medium,77,43,61,67,60,65,J.,Riley
2395,2018-09-01,Southampton,222922, J. Hesketh,21,66,77,65,CAM,11,281,57,52,51,74,47,317,70,61,51,64,71,357,71,65,79,58,84,268,53,69,55,45,46,247,45,28,45,70,59,59,70,44,57,55,56,13,11,10,10,12,1682,353,High,Low,68,51,67,71,47,49,J.,Hesketh
2396,2018-09-01,Spurs,227927, K. Walker-Peters,20,66,80,65,RB,14,241,64,35,55,62,25,262,63,50,31,55,63,370,81,77,72,58,82,276,31,75,68,61,41,262,60,64,58,48,32,32,66,63,67,64,47,9,8,7,11,12,1652,363,High,Medium,79,36,56,65,64,63,K.,Walker-Peters
2397,2018-09-01,Spurs,235619, M. Edwards,18,66,87,66,CAM,21,263,56,62,37,63,45,320,74,62,61,55,68,384,78,73,85,57,91,262,56,58,62,32,54,262,48,30,64,60,60,60,61,26,33,27,55,7,12,15,15,6,1632,340,High,Medium,75,58,60,73,30,44,M.,Edwards
2398,2018-09-01,West Brom,233957, S. Field,19,66,81,65,CM,15,282,52,41,63,79,47,298,62,49,47,76,64,310,65,56,59,62,68,303,68,58,75,58,44,293,69,54,55,61,54,54,70,53,58,61,51,12,9,7,13,10,1709,359,Medium,Medium,60,49,66,63,57,64,S.,Field
2399,2018-09-01,Brighton,240282, A. Matějů,21,66,75,65,RB,9,241,63,28,53,64,33,301,64,65,54,52,66,347,75,72,69,61,70,303,56,72,66,57,52,287,67,62,54,58,46,46,67,67,62,65,47,5,11,10,13,8,1720,364,High,Medium,73,41,60,65,63,62,A.,Matějů
2400,2018-09-01,Huddersfield Town,186422, S. Scannell,26,66,66,66,RW,0,301,61,63,56,58,63,298,71,53,58,50,66,379,82,84,77,58,78,319,61,49,69,78,62,289,66,45,63,59,56,56,64,39,39,37,57,15,8,12,15,7,1758,386,High,Medium,83,62,57,70,42,72,S.,Scannell
2401,2018-09-01,Arsenal,242000, K. Mavropanos,19,65,82,64,CB,17,207,37,30,66,44,30,200,41,32,37,48,42,280,60,67,58,52,43,280,45,68,63,78,26,232,65,58,30,37,42,42,42,59,74,72,51,12,11,11,10,7,1455,318,Medium,Medium,64,33,41,44,65,71,K.,Mavropanos
2402,2018-09-01,Arsenal,216699, G. Zelalem,20,65,75,65,CAM,10,276,51,48,49,73,55,324,64,65,54,71,70,333,69,61,68,62,73,271,51,56,68,52,44,255,40,34,55,70,56,56,65,45,48,49,59,10,14,12,13,10,1660,346,Medium,Medium,65,49,66,67,45,54,G.,Zelalem
2403,2018-09-01,Chelsea,225542, C. Colkett,20,65,74,64,CM,9,281,68,47,58,71,37,334,65,67,66,68,68,318,66,64,57,57,74,297,61,61,62,60,53,287,61,42,56,70,58,58,67,57,64,70,47,8,7,8,14,10,1755,370,Medium,Medium,65,52,69,65,58,61,C.,Colkett
2404,2018-09-01,Liverpool,236248, B. Woodburn,17,65,85,65,CAM,20,266,50,62,44,65,45,286,66,50,45,58,67,373,82,73,79,60,79,308,66,60,64,56,62,241,31,28,64,56,62,62,60,16,15,21,48,14,7,7,8,12,1574,338,High,Medium,77,62,57,68,21,53,B.,Woodburn
2405,2018-09-01,West Ham,228151, J. Cullen,21,65,75,64,CM,10,259,51,42,50,68,48,310,67,59,53,64,67,362,76,67,74,65,80,294,52,58,75,59,50,305,76,50,55,66,58,58,64,52,59,60,56,9,12,15,11,9,1757,368,High,High,71,47,62,68,54,66,J.,Cullen
2406,2018-09-01,West Ham,226430, S. Hakšabanovič,18,65,78,65,CAM,13,276,59,54,37,66,60,319,68,64,62,56,69,363,77,72,80,55,79,330,68,75,65,56,66,250,36,26,58,66,64,64,61,30,29,27,53,14,6,7,11,15,1677,350,High,Medium,74,60,63,69,29,55,S.,Hakšabanovič
2407,2018-09-01,Burnley,182761, A. Legzdins,30,65,65,64,GK,0,87,17,13,19,20,18,91,15,17,17,25,17,219,35,30,47,62,45,192,20,62,31,67,12,134,37,16,15,49,17,17,61,11,11,11,321,65,61,65,64,66,1077,353,Medium,Medium,65,61,65,66,32,64,A.,Legzdins
2408,2018-09-01,Crystal Palace,229880, A. Wan-Bissaka,19,65,80,64,RB,15,247,61,44,46,53,43,256,62,44,45,44,61,372,83,84,81,50,74,289,51,61,69,62,46,261,47,60,51,47,56,56,46,60,65,71,39,9,8,6,8,8,1660,368,High,Medium,84,47,51,64,61,61,A.,Wan-Bissaka
2409,2018-09-01,Stoke City,207633, J. Haugaard,25,65,70,64,GK,5,80,13,10,15,30,12,92,13,15,14,30,20,224,44,42,38,64,36,195,22,60,33,69,11,110,25,24,12,31,18,18,32,10,13,11,318,65,64,62,61,66,1053,361,Medium,Medium,65,64,62,66,43,61,J.,Haugaard
2410,2018-09-01,Brighton,214877, H. Bjørdal,20,65,75,65,CAM,10,289,57,58,54,67,53,299,67,58,43,64,67,332,69,67,67,59,70,322,60,71,67,65,59,281,58,50,59,66,48,48,61,57,57,53,53,8,14,12,8,11,1743,375,Medium,Medium,68,58,63,67,55,64,H.,Bjørdal
2411,2018-09-01,Arsenal,231448, R. Nelson,17,64,85,64,RM,21,249,53,54,39,54,49,286,74,54,44,50,64,383,88,86,84,57,68,265,65,46,61,51,42,254,42,42,61,55,54,54,57,38,37,37,61,12,12,11,11,15,1610,355,High,Medium,87,54,53,71,39,51,R.,Nelson
2412,2018-09-01,Everton,238062, B. Baningime,18,64,82,63,CDM,18,239,43,34,55,70,37,277,63,45,47,63,59,305,56,59,62,58,70,288,61,63,63,56,45,279,66,63,39,63,48,48,68,65,62,64,59,9,14,10,12,14,1638,346,Medium,Medium,58,43,60,62,63,60,B.,Baningime
2413,2018-09-01,Man City,222104, T. Adarabioyo,19,64,80,63,CB,16,209,30,30,65,59,25,203,44,26,22,49,62,274,52,58,58,54,52,267,31,68,71,75,22,205,52,58,28,32,35,35,70,62,67,64,53,14,11,11,8,9,1404,311,Medium,Medium,55,29,43,52,63,69,T.,Adarabioyo
2414,2018-09-01,Man Utd,240507, A. Gomes,16,64,87,64,CAM,23,294,61,61,52,63,57,329,65,65,68,65,66,370,75,70,82,53,90,266,61,58,55,34,58,249,36,23,57,63,70,70,63,16,19,20,63,14,15,14,6,14,1626,326,Medium,Medium,72,60,63,68,22,41,A.,Gomes
2415,2018-09-01,Man Utd,237698, C. Gribbin,18,64,82,64,CAM,18,271,62,45,54,66,44,334,68,64,72,63,67,327,70,69,62,60,66,294,65,55,64,55,55,264,50,42,62,62,48,48,58,40,35,40,51,7,11,12,7,14,1656,348,Medium,Medium,69,52,64,67,40,56,C.,Gribbin
2416,2018-09-01,Man Utd,237160, R. Williams,18,64,80,63,CB,16,215,32,27,63,56,37,224,51,35,36,52,50,323,77,76,61,50,59,259,43,66,51,69,30,231,66,56,29,31,49,49,49,61,68,66,33,7,5,6,6,9,1480,332,Medium,Medium,76,33,44,52,63,64,R.,Williams
2417,2018-09-01,Man Utd,233510, T. Chong,17,64,84,64,LM,20,285,62,56,50,58,59,311,68,65,60,53,65,347,79,77,78,53,60,306,53,70,60,71,52,267,62,34,64,63,44,44,60,25,39,34,53,13,7,14,8,11,1667,360,Medium,Medium,78,55,60,67,34,66,T.,Chong
2418,2018-09-01,Southampton,50723, S. Taylor,36,64,64,63,GK,0,84,13,11,20,28,12,79,11,13,11,18,26,224,32,31,54,63,44,182,25,32,40,72,13,139,40,24,13,21,41,41,62,11,12,12,316,63,64,63,64,62,1059,347,Medium,Medium,63,64,63,62,31,64,S.,Taylor
2419,2018-09-01,Leicester,220894, G. Thomas,20,64,77,63,RM,13,288,61,63,46,59,59,297,64,58,60,52,63,344,73,78,69,50,74,331,61,80,74,58,58,284,67,34,61,59,63,63,63,19,32,27,52,11,13,10,7,11,1674,353,Medium,Medium,76,61,58,64,29,65,G.,Thomas
2420,2018-09-01,West Brom,231408, J. Leko,18,64,82,65,ST,18,276,42,64,64,56,50,255,71,46,34,41,63,389,88,88,82,58,73,326,66,65,71,67,57,237,30,16,60,53,78,78,55,20,17,23,46,6,12,11,8,9,1589,353,Medium,Medium,88,63,49,69,23,61,J.,Leko
2421,2018-09-01,Burnley,230888, A. O'Neill,18,64,75,63,CM,11,266,53,51,45,68,49,294,63,58,42,65,66,331,66,65,69,60,71,315,61,65,72,61,56,280,58,58,53,62,49,49,70,51,55,49,53,10,15,7,12,9,1694,362,Medium,Medium,65,54,62,65,53,63,A.,O'Neill
2422,2018-09-01,Stoke City,240783, T. Campbell,17,64,84,63,ST,20,285,48,63,62,58,54,273,57,60,54,42,60,360,80,81,69,61,69,334,62,74,63,74,61,277,58,28,62,56,73,73,58,27,31,24,58,6,13,13,12,14,1669,356,Medium,Medium,81,62,53,60,32,68,T.,Campbell
2423,2018-09-01,Stoke City,225946, O. Shenton,19,64,80,63,CAM,16,279,59,52,49,70,49,307,65,58,49,65,70,319,66,61,63,60,69,306,62,69,61,67,47,274,52,44,54,64,60,60,70,51,54,55,45,13,9,8,8,7,1690,360,Medium,Medium,63,53,64,66,51,63,O.,Shenton
2424,2018-09-01,Swansea City,213694, K. Gorré,22,64,72,65,CAM,8,275,59,60,40,63,53,285,68,64,36,50,67,339,71,65,72,66,65,307,72,47,55,67,66,255,43,36,62,62,52,52,54,30,36,33,54,7,16,8,13,10,1614,350,High,Medium,68,63,59,68,34,58,K.,Gorré
2425,2018-09-01,Chelsea,240740, C. Hudson-Odoi,16,63,85,63,RM,22,286,59,59,53,63,52,306,66,62,54,61,63,346,79,78,71,52,66,298,60,57,57,68,56,246,49,23,58,61,55,55,60,27,30,36,58,14,13,11,15,5,1633,354,High,Medium,78,58,61,65,31,61,C.,Hudson-Odoi
2426,2018-09-01,Man City,233164, A. Muric,18,63,80,62,GK,17,83,13,12,10,32,16,105,17,18,11,37,22,227,44,46,38,59,40,194,21,62,29,68,14,111,24,18,11,40,18,18,33,10,12,13,311,63,61,60,62,65,1066,356,Medium,Medium,63,61,60,65,45,62,A.,Muric
2427,2018-09-01,Man City,230084, L. Nmecha,18,63,81,62,ST,18,241,31,68,54,44,44,222,58,42,33,27,62,339,73,78,73,50,65,324,69,70,63,71,51,227,33,22,62,45,65,65,54,12,15,17,45,9,11,11,8,6,1442,319,High,Medium,76,63,38,61,20,61,L.,Nmecha
2428,2018-09-01,Man Utd,240513, E. Hamilton,18,63,77,63,ST,14,299,57,58,64,68,52,293,61,54,50,63,65,317,64,61,65,60,67,320,70,65,55,62,68,298,70,59,58,60,51,51,54,51,54,53,43,7,11,5,9,11,1728,366,Medium,High,62,62,62,63,55,62,E.,Hamilton
2429,2018-09-01,Newcastle,239899, V. Fernández,19,63,78,63,RW,15,270,60,62,40,56,52,287,68,55,49,45,70,344,77,70,62,52,83,266,65,45,52,47,57,229,30,23,55,58,63,63,60,23,32,30,44,12,10,7,10,5,1525,330,High,Medium,73,61,55,68,28,45,V.,Fernández
2430,2018-09-01,Southampton,242265, M. Obafemi,16,63,78,62,ST,15,261,39,62,64,55,41,246,55,50,41,42,58,384,82,80,77,58,87,299,60,65,57,61,56,226,38,13,64,49,62,62,55,20,23,15,56,11,11,13,12,9,1530,327,Medium,Low,81,59,48,60,23,56,M.,Obafemi
2431,2018-09-01,Leicester,239506, S. Hughes,20,63,76,62,CB,13,205,38,29,66,40,32,183,40,35,34,33,41,292,57,62,53,64,56,279,42,70,67,73,27,251,62,61,45,38,45,45,56,62,64,59,56,13,9,10,14,10,1451,307,Medium,Medium,60,33,38,44,63,69,S.,Hughes
2432,2018-09-01,Stoke City,237838, L. Banks,20,63,76,62,RB,13,233,56,36,57,55,29,258,61,45,42,56,54,342,72,72,64,60,74,265,35,73,63,63,31,268,63,61,50,50,44,44,52,60,66,66,49,6,5,14,9,15,1607,347,Medium,High,72,36,53,60,62,64,L.,Banks
2433,2018-09-01,Stoke City,237842, D. Jarvis,19,63,79,62,CAM,16,295,61,50,56,74,54,308,65,56,52,70,65,322,63,64,65,59,71,280,70,60,50,55,45,269,49,44,55,60,61,61,69,49,54,59,63,13,10,14,11,15,1699,353,Medium,Medium,64,54,66,65,51,53,D.,Jarvis
2434,2018-09-01,Chelsea,238071, D. Sterling,17,62,82,62,RWB,20,244,55,50,56,54,29,236,69,38,34,40,55,329,75,77,62,58,57,287,53,63,61,73,37,249,62,55,43,46,43,43,50,60,64,67,39,11,8,8,7,5,1575,362,Medium,Medium,76,46,49,63,61,67,D.,Sterling
2435,2018-09-01,Chelsea,223938, K. Hazard,21,62,72,62,CAM,10,265,54,53,39,62,57,305,67,56,54,60,68,345,78,73,73,43,78,261,54,65,40,46,56,241,40,28,53,66,54,54,57,25,34,32,49,12,15,7,6,9,1557,330,Medium,Medium,75,54,60,67,30,44,K.,Hazard
2436,2018-09-01,Chelsea,238075, M. Taylor-Crossdale,17,62,80,61,ST,18,271,42,63,50,56,60,266,68,56,37,41,64,321,68,72,60,61,60,300,70,55,50,65,60,231,40,16,46,60,69,69,56,19,21,17,42,7,8,8,11,8,1488,327,High,Medium,70,63,51,65,22,56,M.,Taylor-Crossdale
2437,2018-09-01,Everton,242965, F. Hornby,17,62,81,61,ST,19,265,35,65,61,54,50,261,64,53,40,44,60,295,62,57,55,58,63,302,62,60,56,69,55,232,50,16,60,52,54,54,58,19,21,19,53,6,15,11,8,13,1467,315,Medium,Medium,59,61,48,62,23,62,F.,Hornby
2438,2018-09-01,Liverpool,231863, Y. Dhanda,18,62,81,61,CAM,19,257,46,58,34,66,53,299,66,60,50,62,61,352,68,72,78,54,80,277,58,73,53,38,55,241,50,25,46,59,61,61,54,46,53,54,45,6,10,9,12,8,1624,342,Medium,Medium,70,57,59,66,44,46,Y.,Dhanda
2439,2018-09-01,Man City,223963, C. Humphreys-Grant,18,62,77,61,CB,15,213,48,24,60,55,26,214,45,33,35,51,50,317,68,67,63,56,63,288,44,76,64,71,33,239,56,54,50,39,40,40,46,66,65,58,55,7,14,16,12,6,1515,326,Medium,Medium,67,32,48,50,62,67,C.,Humphreys-Grant
2440,2018-09-01,Man Utd,237699, Z. Dearnley,18,62,79,62,ST,17,280,55,62,62,59,42,280,64,48,48,57,63,308,69,68,52,52,67,282,66,56,55,59,46,286,64,48,66,55,53,53,50,30,30,31,44,7,8,11,7,11,1571,340,Medium,Medium,68,58,56,62,37,59,Z.,Dearnley
2441,2018-09-01,Man Utd,237700, T. Kehinde,19,62,79,61,RM,17,261,49,41,59,68,44,281,64,45,45,66,61,350,73,76,70,61,70,297,68,55,63,61,50,274,62,48,58,54,52,52,54,33,35,35,47,14,7,6,12,8,1613,348,High,High,75,50,59,64,39,61,T.,Kehinde
2442,2018-09-01,Man Utd,237697, D. Buffonge,18,62,79,64,CAM,17,282,53,53,55,72,49,326,71,63,51,70,71,356,70,70,76,61,79,261,65,59,37,54,46,250,49,28,52,58,63,63,63,42,49,48,48,14,7,7,13,7,1662,351,Medium,Medium,70,54,64,71,43,49,D.,Buffonge
2443,2018-09-01,Newcastle,203224, C. Good,24,62,68,61,CB,6,233,42,31,63,62,35,209,37,35,26,54,57,276,58,53,57,54,54,268,39,65,53,75,36,237,51,55,36,49,46,46,53,62,64,60,47,10,8,7,14,8,1456,313,Medium,High,55,35,51,47,61,64,C.,Good
